Date,Volume,Open2017-1-1,133657.83870967742,0.00021309516129032257
2017-2-1,93092.03571428571,0.00021022749999999999
2017-3-1,520664.9032258064,0.00024350451612903225
2017-4-1,1722385.7666666666,0.0004906556666666666
2017-5-1,17800083.580645163,0.0017750629032258062
2017-6-1,12937623.4,0.0031246853333333326
2017-7-1,3748517.935483871,0.001978674193548387
2017-8-1,3831312.9677419355,0.0017937138709677419
2017-9-1,6716603.2,0.0013143836666666662
2017-10-1,3043989.4516129033,0.0010458367741935483
2017-11-1,4901005.366666666,0.0014758726666666664
2017-12-1,44276606.51612903,0.005427446129032257
2018-1-1,58715871.77419355,0.009859644193548386
2018-2-1,14903645.92857143,0.005717215714285713
2018-3-1,6714177.129032258,0.003980019354838708
2018-4-1,13580404.566666666,0.004209931666666666
2018-5-1,17123878.16129032,0.004344443548387097
2018-6-1,7140639.666666667,0.0030563369999999992
2018-7-1,8334072.096774193,0.002938783225806452
2018-8-1,6053549.903225807,0.0025713545161290324
2018-9-1,72654235.86666666,0.005819378333333334
2018-10-1,46798941.19354839,0.004952262903225807
2018-11-1,37337922.53333333,0.0029114143333333325
2018-12-1,29586574.548387095,0.002271597741935484
2019-1-1,24463942.48387097,0.00213127935483871
2019-2-1,26881161.35714286,0.001952953214285714
2019-3-1,33457836.580645163,0.00201854064516129
2019-4-1,86639593.8,0.0028506370000000005
2019-5-1,81418028.64516129,0.0028827419354838717
2019-6-1,99594100.23333333,0.003260193
2019-7-1,81091991.03225806,0.003168701935483871
2019-8-1,51407616.96774194,0.0027663138709677422
2019-9-1,60416421.666666664,0.002449134333333333
2019-10-1,77460410.80645162,0.0024968419354838706
2019-11-1,83765197.36666666,0.0025489823333333336
2019-12-1,54110161.09677419,0.0021508893548387096
2020-1-1,62525184.48387097,0.002268439677419355
2020-2-1,118049132.4137931,0.0027068424137931027
2020-3-1,119048968.74193548,0.001962014516129032
2020-4-1,145979426.8,0.0020288696666666667
2020-5-1,182666478.58064517,0.0025184822580645158
2020-6-1,123119546.8,0.002491179666666667
2020-7-1,173052910.83870968,0.003152387741935484
2020-8-1,157087856.48387095,0.003431161290322581
2020-9-1,139391857.23333332,0.002793118
2020-10-1,91731259.61290322,0.0026240299999999994
2020-11-1,89907041.8,0.0029736956666666665
2020-12-1,135979909.70967743,0.003782257741935483
